Vertical Flow for 3 depth bins. Vertical flow units are in m/day. Column headers indicate measurement depth
Data collected on the Ocean Networks Canada Folger Deep (FGPD) cabled node by 300 kHz RDI ADCPs

year,month,day,hour,minute,second,84.9 m,52.9 m,16.9 m, 
 2018,3,10,0,0,0,NaN,NaN,NaN, 
 2018,3,11,0,0,0,NaN,NaN,NaN, 
 2018,3,12,0,0,0,NaN,NaN,NaN, 
 2018,3,13,0,0,0,NaN,NaN,NaN, 
 2018,3,14,0,0,0,NaN,NaN,NaN, 
 2018,3,15,0,0,0,NaN,NaN,NaN, 
 2018,3,16,0,0,0,NaN,NaN,NaN, 
 2018,3,17,0,0,0,NaN,NaN,NaN, 
 2018,3,18,0,0,0,NaN,NaN,NaN, 
 2018,3,19,0,0,0,NaN,NaN,NaN, 
 2018,3,20,0,0,0,NaN,NaN,NaN, 
 2018,3,21,0,0,0,NaN,NaN,NaN, 
 2018,3,22,0,0,0,NaN,NaN,NaN, 
 2018,3,23,0,0,0,NaN,NaN,NaN, 
 2018,3,24,0,0,0,NaN,NaN,NaN, 
 2018,3,25,0,0,0,NaN,NaN,NaN, 
 2018,3,26,0,0,0,NaN,NaN,NaN, 
 2018,3,27,0,0,0,NaN,NaN,NaN, 
 2018,3,28,0,0,0,NaN,NaN,NaN, 
 2018,3,29,0,0,0,NaN,NaN,NaN, 
 2018,3,30,0,0,0,NaN,NaN,NaN, 
 2018,3,31,0,0,0,NaN,NaN,NaN, 
 2018,4,1,0,0,0,NaN,NaN,NaN, 
 2018,4,2,0,0,0,NaN,NaN,NaN, 
 2018,4,3,0,0,0,NaN,NaN,NaN, 
 2018,4,4,0,0,0,NaN,NaN,NaN, 
 2018,4,5,0,0,0,NaN,NaN,NaN, 
 2018,4,6,0,0,0,NaN,NaN,NaN, 
 2018,4,7,0,0,0,NaN,NaN,NaN, 
 2018,4,8,0,0,0,NaN,NaN,NaN, 
 2018,4,9,0,0,0,NaN,NaN,NaN, 
 2018,4,10,0,0,0,NaN,NaN,NaN, 
 2018,4,11,0,0,0,NaN,NaN,NaN, 
 2018,4,12,0,0,0,NaN,NaN,NaN, 
 2018,4,13,0,0,0,NaN,NaN,NaN, 
 2018,4,14,0,0,0,NaN,NaN,NaN, 
 2018,4,15,0,0,0,NaN,NaN,NaN, 
 2018,4,16,0,0,0,NaN,NaN,NaN, 
 2018,4,17,0,0,0,NaN,NaN,NaN, 
 2018,4,18,0,0,0,NaN,NaN,NaN, 
 2018,4,19,0,0,0,NaN,NaN,NaN, 
 2018,4,20,0,0,0,NaN,NaN,NaN, 
 2018,4,21,0,0,0,NaN,NaN,NaN, 
 2018,4,22,0,0,0,NaN,NaN,NaN, 
 2018,4,23,0,0,0,NaN,NaN,NaN, 
 2018,4,24,0,0,0,NaN,NaN,NaN, 
 2018,4,25,0,0,0,NaN,NaN,NaN, 
 2018,4,26,0,0,0,NaN,NaN,NaN, 
 2018,4,27,0,0,0,NaN,NaN,NaN, 
 2018,4,28,0,0,0,NaN,NaN,NaN, 
 2018,4,29,0,0,0,NaN,NaN,NaN, 
 2018,4,30,0,0,0,NaN,NaN,NaN, 
 2018,5,1,0,0,0,NaN,NaN,NaN, 
 2018,5,2,0,0,0,NaN,NaN,NaN, 
 2018,5,3,0,0,0,NaN,NaN,NaN, 
 2018,5,4,0,0,0,NaN,NaN,NaN, 
 2018,5,5,0,0,0,NaN,NaN,NaN, 
 2018,5,6,0,0,0,NaN,NaN,NaN, 
 2018,5,7,0,0,0,NaN,NaN,NaN, 
 2018,5,8,0,0,0,NaN,NaN,NaN, 
 2018,5,9,0,0,0,NaN,NaN,NaN, 
 2018,5,10,0,0,0,NaN,NaN,NaN, 
 2018,5,11,0,0,0,NaN,NaN,NaN, 
 2018,5,12,0,0,0,NaN,NaN,NaN, 
 2018,5,13,0,0,0,NaN,NaN,NaN, 
 2018,5,14,0,0,0,NaN,NaN,NaN, 
 2018,5,15,0,0,0,NaN,NaN,NaN, 
 2018,5,16,0,0,0,NaN,NaN,NaN, 
 2018,5,17,0,0,0,NaN,NaN,NaN, 
 2018,5,18,0,0,0,NaN,NaN,NaN, 
 2018,5,19,0,0,0,NaN,NaN,NaN, 
 2018,5,20,0,0,0,NaN,NaN,NaN, 
 2018,5,21,0,0,0,NaN,NaN,NaN, 
 2018,5,22,0,0,0,NaN,NaN,NaN, 
 2018,5,23,0,0,0,NaN,NaN,NaN, 
 2018,5,24,0,0,0,NaN,NaN,NaN, 
 2018,5,25,0,0,0,NaN,NaN,NaN, 
 2018,5,26,0,0,0,NaN,NaN,NaN, 
 2018,5,27,0,0,0,NaN,NaN,NaN, 
 2018,5,28,0,0,0,NaN,NaN,NaN, 
 2018,5,29,0,0,0,NaN,NaN,NaN, 
 2018,5,30,0,0,0,NaN,NaN,NaN, 
 2018,5,31,0,0,0,NaN,NaN,NaN, 
 2018,6,1,0,0,0,NaN,NaN,NaN, 
 2018,6,2,0,0,0,NaN,NaN,NaN, 
 2018,6,3,0,0,0,NaN,NaN,NaN, 
 2018,6,4,0,0,0,NaN,NaN,NaN, 
 2018,6,5,0,0,0,NaN,NaN,NaN, 
 2018,6,6,0,0,0,NaN,NaN,NaN, 
 2018,6,7,0,0,0,NaN,NaN,NaN, 
 2018,6,8,0,0,0,NaN,NaN,NaN, 
 2018,6,9,0,0,0,NaN,NaN,NaN, 
 2018,6,10,0,0,0,NaN,NaN,NaN, 
 2018,6,11,0,0,0,NaN,NaN,NaN, 
 2018,6,12,0,0,0,NaN,NaN,NaN, 
 2018,6,13,0,0,0,NaN,NaN,NaN, 
 2018,6,14,0,0,0,NaN,NaN,NaN, 
 2018,6,15,0,0,0,NaN,NaN,NaN, 
 2018,6,16,0,0,0,NaN,NaN,NaN, 
 2018,6,17,0,0,0,NaN,NaN,NaN, 
 2018,6,18,0,0,0,NaN,NaN,NaN, 
 2018,6,19,0,0,0,NaN,NaN,NaN, 
 2018,6,20,0,0,0,NaN,NaN,NaN, 
 2018,6,21,0,0,0,NaN,NaN,NaN, 
 2018,6,22,0,0,0,NaN,NaN,NaN, 
 2018,6,23,0,0,0,NaN,NaN,NaN, 
 2018,6,24,0,0,0,NaN,NaN,NaN, 
 2018,6,25,0,0,0,NaN,NaN,NaN, 
 2018,6,26,0,0,0,NaN,NaN,NaN, 
 2018,6,27,0,0,0,NaN,NaN,NaN, 
 2018,6,28,0,0,0,NaN,NaN,NaN, 
 2018,6,29,0,0,0,NaN,NaN,NaN, 
 2018,6,30,0,0,0,NaN,NaN,NaN, 
 2018,7,1,0,0,0,NaN,NaN,NaN, 
 2018,7,2,0,0,0,NaN,NaN,NaN, 
 2018,7,3,0,0,0,NaN,NaN,NaN, 
 2018,7,4,0,0,0,NaN,NaN,NaN, 
 2018,7,5,0,0,0,-92.3,175.0,NaN, 
 2018,7,6,0,0,0,-89.6,209.9,NaN, 
 2018,7,7,0,0,0,-56.9,225.2,NaN, 
 2018,7,8,0,0,0,-47.3,234.1,NaN, 
 2018,7,9,0,0,0,-64.9,194.9,NaN, 
 2018,7,10,0,0,0,-63.9,151.4,NaN, 
 2018,7,11,0,0,0,-30.0,105.3,NaN, 
 2018,7,12,0,0,0,-45.5,79.3,-201.4, 
 2018,7,13,0,0,0,-69.4,56.0,-123.7, 
 2018,7,14,0,0,0,-66.1,45.8,-75.1, 
 2018,7,15,0,0,0,-56.7,33.3,-10.7, 
 2018,7,16,0,0,0,-88.6,19.6,-22.0, 
 2018,7,17,0,0,0,-84.9,-1.1,-73.3, 
 2018,7,18,0,0,0,-57.7,2.3,-68.9, 
 2018,7,19,0,0,0,-49.1,9.5,-46.1, 
 2018,7,20,0,0,0,-51.8,34.4,-20.9, 
 2018,7,21,0,0,0,-23.0,42.7,-15.9, 
 2018,7,22,0,0,0,3.8,64.4,NaN, 
 2018,7,23,0,0,0,-2.0,39.7,NaN, 
 2018,7,24,0,0,0,-11.9,16.2,NaN, 
 2018,7,25,0,0,0,-66.1,10.0,NaN, 
 2018,7,26,0,0,0,-100.4,36.3,NaN, 
 2018,7,27,0,0,0,-153.7,28.7,NaN, 
 2018,7,28,0,0,0,-173.7,-0.7,-39.1, 
 2018,7,29,0,0,0,-194.4,-71.3,26.9, 
 2018,7,30,0,0,0,-167.0,-72.2,76.4, 
 2018,7,31,0,0,0,-168.5,-121.1,116.4, 
 2018,8,1,0,0,0,-163.3,-127.4,108.8, 
 2018,8,2,0,0,0,-151.6,-101.4,129.6, 
 2018,8,3,0,0,0,-103.6,-38.2,107.8, 
 2018,8,4,0,0,0,-54.1,-59.3,-36.3, 
 2018,8,5,0,0,0,-0.8,-71.5,-175.9, 
 2018,8,6,0,0,0,32.9,-122.0,-306.2, 
 2018,8,7,0,0,0,48.4,-195.4,-440.5, 
 2018,8,8,0,0,0,23.7,-234.1,-588.2, 
 2018,8,9,0,0,0,-43.3,-234.7,-569.0, 
 2018,8,10,0,0,0,-103.4,-210.2,-594.3, 
 2018,8,11,0,0,0,-138.1,-158.5,-587.2, 
 2018,8,12,0,0,0,-157.0,-73.1,-543.6, 
 2018,8,13,0,0,0,-168.2,-60.9,-481.0, 
 2018,8,14,0,0,0,-153.6,-58.4,-489.8, 
 2018,8,15,0,0,0,-143.5,-18.3,-507.2, 
 2018,8,16,0,0,0,-133.4,-22.0,-535.8, 
 2018,8,17,0,0,0,-151.7,7.0,-669.2, 
 2018,8,18,0,0,0,-142.4,63.6,-717.0, 
 2018,8,19,0,0,0,-120.4,63.9,-705.9, 
 2018,8,20,0,0,0,-79.0,-5.9,-641.9, 
 2018,8,21,0,0,0,-55.9,-25.3,-623.0, 
 2018,8,22,0,0,0,-46.6,-89.7,-598.3, 
 2018,8,23,0,0,0,-25.7,-129.3,NaN, 
 2018,8,24,0,0,0,0.7,-178.3,NaN, 
 2018,8,25,0,0,0,-34.1,-174.4,NaN, 
 2018,8,26,0,0,0,-46.9,-157.9,NaN, 
 2018,8,27,0,0,0,-29.9,-193.7,NaN, 
 2018,8,28,0,0,0,-58.5,-250.3,NaN, 
 2018,8,29,0,0,0,-95.8,-250.0,-169.8, 
 2018,8,30,0,0,0,-99.7,-245.2,NaN, 
 2018,8,31,0,0,0,-104.7,-258.5,NaN, 
 2018,9,1,0,0,0,-137.4,-216.9,NaN, 
 2018,9,2,0,0,0,-139.0,-181.2,NaN, 
 2018,9,3,0,0,0,-137.0,-142.7,NaN, 
 2018,9,4,0,0,0,-116.8,-141.0,NaN, 
 2018,9,5,0,0,0,-97.5,-172.5,NaN, 
 2018,9,6,0,0,0,-81.7,-179.9,NaN, 
 2018,9,7,0,0,0,-24.9,-146.2,NaN, 
 2018,9,8,0,0,0,-24.1,-128.3,NaN, 
 2018,9,9,0,0,0,-41.8,-86.7,NaN, 
 2018,9,10,0,0,0,-63.6,-74.1,NaN, 
 2018,9,11,0,0,0,-63.7,-69.8,NaN, 
 2018,9,12,0,0,0,-94.8,-98.7,NaN, 
 2018,9,13,0,0,0,-90.0,-123.0,NaN, 
 2018,9,14,0,0,0,-72.2,-145.6,103.8, 
 2018,9,15,0,0,0,-39.8,-134.6,NaN, 
 2018,9,16,0,0,0,-42.1,-187.9,NaN, 
 2018,9,17,0,0,0,-75.0,-198.1,NaN, 
 2018,9,18,0,0,0,-73.8,-229.2,NaN, 
 2018,9,19,0,0,0,-91.0,-253.2,NaN, 
 2018,9,20,0,0,0,-140.6,-201.2,NaN, 
 2018,9,21,0,0,0,-144.1,-115.1,-140.4, 
 2018,9,22,0,0,0,-128.9,-78.3,-135.4, 
 2018,9,23,0,0,0,-138.5,-40.1,-52.0, 
 2018,9,24,0,0,0,-142.3,-12.3,-6.4, 
 2018,9,25,0,0,0,-112.8,-31.6,NaN, 
 2018,9,26,0,0,0,-93.0,-25.0,NaN, 
 2018,9,27,0,0,0,-84.4,-15.1,NaN, 
 2018,9,28,0,0,0,-79.3,-17.7,NaN, 
 2018,9,29,0,0,0,-71.9,-38.0,NaN, 
 2018,9,30,0,0,0,-89.0,-67.2,NaN, 
 2018,10,1,0,0,0,-102.9,-97.4,NaN, 
 2018,10,2,0,0,0,-128.4,-96.6,NaN, 
 2018,10,3,0,0,0,-115.9,-95.9,NaN, 
 2018,10,4,0,0,0,-120.4,-75.6,7.8, 
 2018,10,5,0,0,0,-118.5,-90.8,-18.9, 
 2018,10,6,0,0,0,-123.0,-113.0,-135.4, 
 2018,10,7,0,0,0,-102.6,-152.3,-172.4, 
 2018,10,8,0,0,0,-130.3,-164.9,-204.8, 
 2018,10,9,0,0,0,-122.8,-185.3,NaN, 
 2018,10,10,0,0,0,-114.6,-158.6,NaN, 
 2018,10,11,0,0,0,-109.8,-114.7,NaN, 
 2018,10,12,0,0,0,-133.8,-107.2,NaN, 
 2018,10,13,0,0,0,-124.9,-107.1,NaN, 
 2018,10,14,0,0,0,-147.2,-87.9,NaN, 
 2018,10,15,0,0,0,-155.4,-65.3,NaN, 
 2018,10,16,0,0,0,-162.3,-64.8,NaN, 
 2018,10,17,0,0,0,-161.4,-56.6,NaN, 
 2018,10,18,0,0,0,-165.7,-45.8,NaN, 
 2018,10,19,0,0,0,-148.9,-42.1,NaN, 
 2018,10,20,0,0,0,-139.7,-72.6,NaN, 
 2018,10,21,0,0,0,-124.4,-95.4,NaN, 
 2018,10,22,0,0,0,-95.1,-88.4,NaN, 
 2018,10,23,0,0,0,-83.5,-43.0,NaN, 
 2018,10,24,0,0,0,-73.8,-25.6,NaN, 
 2018,10,25,0,0,0,-106.3,-37.5,NaN, 
 2018,10,26,0,0,0,-157.7,-47.7,NaN, 
 2018,10,27,0,0,0,-184.4,-31.9,NaN, 
 2018,10,28,0,0,0,-191.1,-30.5,NaN, 
 2018,10,29,0,0,0,-186.3,-9.7,NaN, 
 2018,10,30,0,0,0,-127.8,60.1,121.2, 
 2018,10,31,0,0,0,-52.2,123.1,58.9, 
 2018,11,1,0,0,0,-26.4,142.9,-32.8, 
 2018,11,2,0,0,0,-7.4,130.3,-41.7, 
 2018,11,3,0,0,0,9.3,96.0,-21.5, 
 2018,11,4,0,0,0,-20.2,60.0,-55.1, 
 2018,11,5,0,0,0,-54.4,30.4,-78.0, 
 2018,11,6,0,0,0,-59.3,16.1,-16.7, 
 2018,11,7,0,0,0,-68.6,-3.1,NaN, 
 2018,11,8,0,0,0,-94.2,-7.7,NaN, 
 2018,11,9,0,0,0,-82.5,-3.2,NaN, 
 2018,11,10,0,0,0,-79.2,-3.7,NaN, 
 2018,11,11,0,0,0,-85.1,-7.2,NaN, 
 2018,11,12,0,0,0,-89.2,14.3,NaN, 
 2018,11,13,0,0,0,-93.3,4.0,NaN, 
 2018,11,14,0,0,0,-111.8,-20.7,NaN, 
 2018,11,15,0,0,0,-110.4,-29.9,37.9, 
 2018,11,16,0,0,0,-110.4,-19.7,52.5, 
 2018,11,17,0,0,0,-117.0,-4.5,43.4, 
 2018,11,18,0,0,0,-103.6,32.6,23.5, 
 2018,11,19,0,0,0,-84.6,62.3,-83.6, 
 2018,11,20,0,0,0,-76.6,49.3,-99.6, 
 2018,11,21,0,0,0,-80.3,48.3,-95.0, 
 2018,11,22,0,0,0,-70.4,23.3,-29.5, 
 2018,11,23,0,0,0,-106.4,12.3,3.4, 
 2018,11,24,0,0,0,-109.5,17.8,109.5, 
 2018,11,25,0,0,0,-108.7,29.9,117.2, 
 2018,11,26,0,0,0,-121.7,3.9,115.9, 
 2018,11,27,0,0,0,-148.1,8.4,120.7, 
 2018,11,28,0,0,0,-140.6,-25.1,125.8, 
 2018,11,29,0,0,0,-165.8,-59.2,85.3, 
 2018,11,30,0,0,0,-184.0,-55.0,52.4, 
 2018,12,1,0,0,0,-172.2,-52.3,29.4, 
 2018,12,2,0,0,0,-155.5,-47.3,-45.0, 
 2018,12,3,0,0,0,-146.2,-16.5,-111.5, 
 2018,12,4,0,0,0,-130.7,-19.0,-179.3, 
 2018,12,5,0,0,0,-139.8,-43.1,-221.5, 
 2018,12,6,0,0,0,-158.7,-47.6,-253.2, 
 2018,12,7,0,0,0,-157.0,-76.3,-221.7, 
 2018,12,8,0,0,0,-158.7,-101.8,-189.2, 
 2018,12,9,0,0,0,-175.2,-71.9,-158.5, 
 2018,12,10,0,0,0,-174.4,-44.4,-66.9, 
 2018,12,11,0,0,0,-137.1,-0.1,-12.6, 
 2018,12,12,0,0,0,-152.6,33.4,37.1, 
 2018,12,13,0,0,0,-161.8,66.6,100.3, 
 2018,12,14,0,0,0,-174.7,63.5,109.4, 
 2018,12,15,0,0,0,-163.8,88.6,148.3, 
 2018,12,16,0,0,0,-173.0,65.3,118.6, 
 2018,12,17,0,0,0,-202.8,64.0,42.9, 
 2018,12,18,0,0,0,-236.0,0.6,-36.6, 
 2018,12,19,0,0,0,NaN,NaN,NaN, 
 2018,12,20,0,0,0,NaN,NaN,NaN, 
 2018,12,21,0,0,0,NaN,NaN,NaN, 
 2018,12,22,0,0,0,NaN,NaN,NaN, 
 2018,12,23,0,0,0,NaN,NaN,NaN, 
 2018,12,24,0,0,0,NaN,NaN,NaN, 
 2018,12,25,0,0,0,NaN,NaN,NaN, 
 2018,12,26,0,0,0,NaN,NaN,NaN, 
 2018,12,27,0,0,0,NaN,NaN,NaN, 
 2018,12,28,0,0,0,NaN,NaN,NaN, 
 2018,12,29,0,0,0,-327.5,-232.8,NaN, 
 2018,12,30,0,0,0,-302.5,-197.2,NaN, 
 2018,12,31,0,0,0,-304.7,-183.8,NaN, 
 2019,1,1,0,0,0,-280.2,-177.9,NaN, 
 2019,1,2,0,0,0,-270.9,-184.1,NaN, 
 2019,1,3,0,0,0,-283.1,-178.7,NaN, 
 2019,1,4,0,0,0,-294.8,-166.6,177.0, 
 2019,1,5,0,0,0,-296.9,-170.8,276.8, 
 2019,1,6,0,0,0,-278.8,-152.2,329.7, 
 2019,1,7,0,0,0,-258.6,-145.7,308.3, 
 2019,1,8,0,0,0,-270.3,-149.9,337.7, 
 2019,1,9,0,0,0,-279.5,-205.6,337.3, 
 2019,1,10,0,0,0,-256.1,-194.3,255.5, 
 2019,1,11,0,0,0,-253.6,-204.9,239.8, 
 2019,1,12,0,0,0,-266.4,-200.2,240.8, 
 2019,1,13,0,0,0,-228.7,-172.9,227.7, 
 2019,1,14,0,0,0,-202.2,-114.0,190.8, 
 2019,1,15,0,0,0,-209.5,-103.2,139.1, 
 2019,1,16,0,0,0,-189.5,-8.1,84.4, 
 2019,1,17,0,0,0,-177.4,43.4,21.3, 
 2019,1,18,0,0,0,-200.7,45.5,-42.3, 
 2019,1,19,0,0,0,-218.1,10.0,17.4, 
 2019,1,20,0,0,0,-249.9,-35.1,111.5, 
 2019,1,21,0,0,0,-255.9,-140.7,197.7, 
 2019,1,22,0,0,0,-230.8,-153.0,266.9, 
 2019,1,23,0,0,0,-213.5,-124.2,294.7, 
 2019,1,24,0,0,0,-196.8,-101.6,257.2, 
 2019,1,25,0,0,0,-169.4,-88.4,154.7, 
 2019,1,26,0,0,0,-148.6,-59.3,45.0, 
 2019,1,27,0,0,0,-166.8,-94.9,-5.5, 
 2019,1,28,0,0,0,-150.7,-134.7,-16.8, 
 2019,1,29,0,0,0,-122.9,-140.2,-3.3, 
 2019,1,30,0,0,0,-101.5,-111.4,75.1, 
 2019,1,31,0,0,0,-100.1,-95.1,94.1, 
 2019,2,1,0,0,0,-84.6,-94.3,84.6, 
 2019,2,2,0,0,0,-90.4,-101.6,88.0, 
 2019,2,3,0,0,0,-119.5,-110.8,44.1, 
 2019,2,4,0,0,0,-125.9,-107.4,-12.7, 
 2019,2,5,0,0,0,-119.2,-89.0,-25.7, 
 2019,2,6,0,0,0,-134.8,-70.9,-44.2, 
 2019,2,7,0,0,0,-143.1,-9.6,-73.4, 
 2019,2,8,0,0,0,-132.9,2.6,-74.4, 
 2019,2,9,0,0,0,-145.6,50.0,-76.8, 
 2019,2,10,0,0,0,-140.8,78.0,-27.9, 
 2019,2,11,0,0,0,-94.4,102.6,10.7, 
 2019,2,12,0,0,0,-46.8,90.6,-1.8, 
 2019,2,13,0,0,0,-11.9,112.7,-36.2, 
 2019,2,14,0,0,0,0.2,63.3,-48.0, 
 2019,2,15,0,0,0,-3.9,53.9,-103.9, 
 2019,2,16,0,0,0,5.4,62.3,-112.7, 
 2019,2,17,0,0,0,12.0,71.2,-177.8, 
 2019,2,18,0,0,0,17.1,66.7,-187.0, 
 2019,2,19,0,0,0,49.3,92.6,-157.3, 
 2019,2,20,0,0,0,59.2,84.0,-170.7, 
 2019,2,21,0,0,0,26.9,72.2,-220.5, 
 2019,2,22,0,0,0,49.5,88.3,-131.2, 
 2019,2,23,0,0,0,57.0,107.6,-97.3, 
 2019,2,24,0,0,0,52.0,94.5,-95.1, 
 2019,2,25,0,0,0,57.8,122.6,-55.9, 
 2019,2,26,0,0,0,47.3,133.7,-29.8, 
 2019,2,27,0,0,0,2.7,88.9,-17.1, 
 2019,2,28,0,0,0,-27.5,61.8,-0.8, 
 2019,3,1,0,0,0,-44.8,51.5,-20.3, 
 2019,3,2,0,0,0,-44.8,27.0,-47.3, 
 2019,3,3,0,0,0,-41.1,6.0,-42.2, 
 2019,3,4,0,0,0,-39.7,3.3,-120.2, 
 2019,3,5,0,0,0,-6.0,30.4,-159.7, 
 2019,3,6,0,0,0,59.6,50.8,-156.4, 
 2019,3,7,0,0,0,121.0,72.3,-161.1, 
 2019,3,8,0,0,0,208.1,161.9,-162.0, 
 2019,3,9,0,0,0,290.5,234.9,-116.8, 
 2019,3,10,0,0,0,347.8,331.7,-98.7, 
 2019,3,11,0,0,0,335.8,368.2,-143.9, 
 2019,3,12,0,0,0,297.5,364.4,-122.7, 
 2019,3,13,0,0,0,299.2,355.0,-184.8, 
 2019,3,14,0,0,0,233.7,336.3,-189.6, 
 2019,3,15,0,0,0,204.6,268.6,-205.3, 
 2019,3,16,0,0,0,240.6,297.2,-94.9, 
 2019,3,17,0,0,0,308.0,395.7,-75.2, 
 2019,3,18,0,0,0,319.2,426.5,21.0, 
 2019,3,19,0,0,0,380.8,497.3,2.3, 
 2019,3,20,0,0,0,412.4,558.1,NaN, 
 2019,3,21,0,0,0,384.2,513.1,NaN, 
 2019,3,22,0,0,0,302.0,458.9,NaN, 
 2019,3,23,0,0,0,219.1,390.8,NaN, 
 2019,3,24,0,0,0,148.7,329.4,NaN, 
 2019,3,25,0,0,0,116.4,287.0,NaN, 
 2019,3,26,0,0,0,122.1,286.4,NaN, 
 2019,3,27,0,0,0,141.8,278.3,-277.6, 
 2019,3,28,0,0,0,170.2,284.3,-251.9, 
 2019,3,29,0,0,0,196.0,264.7,-310.3, 
 2019,3,30,0,0,0,214.6,258.6,-302.5, 
 2019,3,31,0,0,0,256.2,289.4,-336.9, 
 2019,4,1,0,0,0,310.4,304.4,-273.7, 
 2019,4,2,0,0,0,317.8,370.0,-274.3, 
 2019,4,3,0,0,0,312.9,377.2,-173.7, 
 2019,4,4,0,0,0,283.6,355.2,-194.1, 
 2019,4,5,0,0,0,176.2,350.6,-150.5, 
 2019,4,6,0,0,0,57.0,309.9,-119.4, 
 2019,4,7,0,0,0,6.2,236.5,-89.7, 
 2019,4,8,0,0,0,-45.7,247.2,-105.3, 
 2019,4,9,0,0,0,-107.4,244.1,-10.5, 
 2019,4,10,0,0,0,-38.4,190.7,9.2, 
 2019,4,11,0,0,0,12.2,197.5,48.8, 
 2019,4,12,0,0,0,20.4,170.3,26.6, 
 2019,4,13,0,0,0,51.0,126.0,52.4, 
 2019,4,14,0,0,0,112.6,128.5,-24.3, 
 2019,4,15,0,0,0,86.7,131.9,-103.3, 
 2019,4,16,0,0,0,108.7,103.1,-225.9, 
 2019,4,17,0,0,0,129.3,128.6,-314.8, 
 2019,4,18,0,0,0,138.2,131.0,-391.8, 
 2019,4,19,0,0,0,120.2,113.2,-383.7, 
 2019,4,20,0,0,0,110.0,105.4,-334.9, 
 2019,4,21,0,0,0,62.2,130.9,-242.5, 
 2019,4,22,0,0,0,63.1,106.5,-147.6, 
 2019,4,23,0,0,0,56.6,90.0,-115.1, 
 2019,4,24,0,0,0,59.0,74.6,-45.2, 
 2019,4,25,0,0,0,52.3,65.2,-60.3, 
 2019,4,26,0,0,0,105.0,54.1,-110.2, 
 2019,4,27,0,0,0,90.1,52.8,-143.6, 
 2019,4,28,0,0,0,83.4,66.4,-167.6, 
 2019,4,29,0,0,0,32.6,68.0,-228.7, 
 2019,4,30,0,0,0,-0.2,69.3,-180.4, 
 2019,5,1,0,0,0,-57.2,38.4,-150.7, 
 2019,5,2,0,0,0,-58.3,32.5,-79.4, 
 2019,5,3,0,0,0,-56.8,16.0,-39.7, 
 2019,5,4,0,0,0,-12.5,25.1,-20.1, 
 2019,5,5,0,0,0,47.4,40.6,-42.9, 
 2019,5,6,0,0,0,104.3,85.4,-46.8, 
 2019,5,7,0,0,0,75.3,99.6,-74.9, 
 2019,5,8,0,0,0,96.2,175.2,-86.0, 
 2019,5,9,0,0,0,106.4,250.0,-60.6, 
 2019,5,10,0,0,0,82.0,307.8,-45.3, 
 2019,5,11,0,0,0,55.6,356.4,-68.1, 
 2019,5,12,0,0,0,104.7,404.7,-62.3, 
 2019,5,13,0,0,0,63.7,379.3,-37.5, 
 2019,5,14,0,0,0,69.7,324.2,-84.3, 
 2019,5,15,0,0,0,98.9,363.7,-114.1, 
 2019,5,16,0,0,0,148.8,402.3,-50.7, 
 2019,5,17,0,0,0,154.5,466.8,-22.7, 
 2019,5,18,0,0,0,177.5,551.2,-42.7, 
 2019,5,19,0,0,0,147.7,633.5,-36.6, 
 2019,5,20,0,0,0,87.6,647.1,-12.9, 
 2019,5,21,0,0,0,38.9,608.4,5.5, 
 2019,5,22,0,0,0,22.3,583.3,17.6, 
 2019,5,23,0,0,0,64.0,482.6,78.3, 
 2019,5,24,0,0,0,90.5,374.2,107.0, 
 2019,5,25,0,0,0,125.5,249.7,112.8, 
 2019,5,26,0,0,0,126.1,150.8,67.4, 
 2019,5,27,0,0,0,125.8,53.2,44.8, 
 2019,5,28,0,0,0,67.0,33.5,9.3, 
 2019,5,29,0,0,0,45.0,16.2,-7.9, 
 2019,5,30,0,0,0,-1.3,-4.5,-18.5, 
 2019,5,31,0,0,0,-3.4,10.9,-14.7, 
 2019,6,1,0,0,0,-13.0,-4.6,-14.6, 
 2019,6,2,0,0,0,-14.4,-3.3,-14.4, 
 2019,6,3,0,0,0,-6.3,-2.9,-4.7, 
 2019,6,4,0,0,0,-7.8,4.0,-9.8, 
 2019,6,5,0,0,0,-14.0,34.2,-21.6, 
 2019,6,6,0,0,0,-16.4,82.6,-61.4, 
 2019,6,7,0,0,0,-15.1,154.1,-89.7, 
 2019,6,8,0,0,0,-48.2,249.6,-82.0, 
 2019,6,9,0,0,0,-42.6,258.7,NaN, 
 2019,6,10,0,0,0,-60.7,290.9,NaN, 
 2019,6,11,0,0,0,-56.5,336.9,NaN, 
 2019,6,12,0,0,0,-37.6,251.5,NaN, 
 2019,6,13,0,0,0,-47.0,227.1,NaN, 
 2019,6,14,0,0,0,-19.7,350.5,NaN, 
 2019,6,15,0,0,0,-13.3,386.6,71.2, 
 2019,6,16,0,0,0,-35.0,385.6,98.5, 
 2019,6,17,0,0,0,-69.5,407.2,103.4, 
 2019,6,18,0,0,0,-56.0,351.2,124.7, 
 2019,6,19,0,0,0,-63.4,235.8,71.0, 
 2019,6,20,0,0,0,-97.9,114.7,20.9, 
 2019,6,21,0,0,0,-101.6,113.0,11.9, 
 2019,6,22,0,0,0,-101.6,172.2,30.6, 
 2019,6,23,0,0,0,-130.6,196.3,14.5, 
 2019,6,24,0,0,0,-187.9,183.0,36.3, 
 2019,6,25,0,0,0,-179.4,183.1,64.5, 
 2019,6,26,0,0,0,-223.8,98.8,39.4, 
 2019,6,27,0,0,0,-201.2,93.9,33.7, 
